Date,Close
2018-01-02 00:00:00-05:00,23.311458587646484
2018-01-03 00:00:00-05:00,23.272016525268555
2018-01-04 00:00:00-05:00,22.966325759887695
2018-01-05 00:00:00-05:00,22.690217971801758
2018-01-08 00:00:00-05:00,23.419931411743164
2018-01-09 00:00:00-05:00,23.429794311523438
2018-01-10 00:00:00-05:00,23.597431182861328
2018-01-11 00:00:00-05:00,24.38631248474121
2018-01-12 00:00:00-05:00,24.70186424255371
2018-01-16 00:00:00-05:00,24.918807983398438
2018-01-17 00:00:00-05:00,24.830059051513672
2018-01-18 00:00:00-05:00,24.879362106323242
2018-01-19 00:00:00-05:00,24.642698287963867
2018-01-22 00:00:00-05:00,24.92867088317871
2018-01-23 00:00:00-05:00,25.204776763916016
2018-01-24 00:00:00-05:00,25.904911041259766
2018-01-25 00:00:00-05:00,25.816160202026367
2018-01-26 00:00:00-05:00,25.540050506591797
2018-01-29 00:00:00-05:00,24.021453857421875
2018-01-30 00:00:00-05:00,23.567846298217773
2018-01-31 00:00:00-05:00,23.814373016357422
2018-02-01 00:00:00-05:00,24.258119583129883
2018-02-02 00:00:00-05:00,22.867713928222656
2018-02-05 00:00:00-05:00,22.236608505249023
2018-02-06 00:00:00-05:00,22.63105010986328
2018-02-07 00:00:00-05:00,21.76327896118164
2018-02-08 00:00:00-05:00,21.13217544555664
2018-02-09 00:00:00-05:00,20.82648277282715
2018-02-12 00:00:00-05:00,21.832305908203125
2018-02-13 00:00:00-05:00,22.473276138305664
2018-02-14 00:00:00-05:00,22.571882247924805
2018-02-15 00:00:00-05:00,22.542301177978516
2018-02-16 00:00:00-05:00,22.838130950927734
2018-02-20 00:00:00-05:00,22.936742782592773
2018-02-21 00:00:00-05:00,22.867713928222656
2018-02-22 00:00:00-05:00,23.419931411743164
2018-02-23 00:00:00-05:00,23.410070419311523
2018-02-26 00:00:00-05:00,23.666458129882812
2018-02-27 00:00:00-05:00,23.133962631225586
2018-02-28 00:00:00-05:00,22.78882598876953
2018-03-01 00:00:00-05:00,22.532440185546875
2018-03-02 00:00:00-05:00,22.2070255279541
2018-03-05 00:00:00-05:00,22.059112548828125
2018-03-06 00:00:00-05:00,22.18730354309082
2018-03-07 00:00:00-05:00,22.137998580932617
2018-03-08 00:00:00-05:00,22.049251556396484
2018-03-09 00:00:00-05:00,22.16758155822754
2018-03-12 00:00:00-04:00,21.723834991455078
2018-03-13 00:00:00-04:00,21.73369789123535
2018-03-14 00:00:00-04:00,21.309673309326172
2018-03-15 00:00:00-04:00,21.329395294189453
2018-03-16 00:00:00-04:00,21.240646362304688
2018-03-19 00:00:00-04:00,20.915231704711914
2018-03-20 00:00:00-04:00,21.0335636138916
2018-03-21 00:00:00-04:00,21.60550308227539
2018-03-22 00:00:00-04:00,20.974397659301758
2018-03-23 00:00:00-04:00,20.59967803955078
2018-03-26 00:00:00-04:00,21.61536407470703
2018-03-27 00:00:00-04:00,21.211063385009766
2018-03-28 00:00:00-04:00,21.11245346069336
2018-03-29 00:00:00-04:00,21.319536209106445
2018-04-02 00:00:00-04:00,20.994121551513672
2018-04-03 00:00:00-04:00,21.280088424682617
2018-04-04 00:00:00-04:00,20.974397659301758
2018-04-05 00:00:00-04:00,21.082866668701172
2018-04-06 00:00:00-04:00,20.836341857910156
2018-04-09 00:00:00-04:00,21.01384162902832
2018-04-10 00:00:00-04:00,21.60550308227539
2018-04-11 00:00:00-04:00,21.87175178527832
2018-04-12 00:00:00-04:00,22.01966667175293
2018-04-13 00:00:00-04:00,22.078832626342773
2018-04-16 00:00:00-04:00,21.723834991455078
2018-04-17 00:00:00-04:00,22.34507942199707
2018-04-18 00:00:00-04:00,22.492996215820312
2018-04-19 00:00:00-04:00,22.7000789642334
2018-04-20 00:00:00-04:00,22.27605438232422
2018-04-23 00:00:00-04:00,22.45355224609375
2018-04-24 00:00:00-04:00,22.236608505249023
2018-04-25 00:00:00-04:00,22.078832626342773
2018-04-26 00:00:00-04:00,21.783002853393555
2018-04-27 00:00:00-04:00,21.704113006591797
2018-04-30 00:00:00-04:00,21.58578109741211
2018-05-01 00:00:00-04:00,21.280088424682617
2018-05-02 00:00:00-04:00,20.41231918334961
2018-05-03 00:00:00-04:00,19.376911163330078
2018-05-04 00:00:00-04:00,19.52482795715332
2018-05-07 00:00:00-04:00,19.712186813354492
2018-05-08 00:00:00-04:00,19.041635513305664
2018-05-09 00:00:00-04:00,19.800935745239258
2018-05-10 00:00:00-04:00,20.520790100097656
2018-05-11 00:00:00-04:00,20.471487045288086
2018-05-14 00:00:00-04:00,20.234821319580078
2018-05-15 00:00:00-04:00,19.603715896606445
2018-05-16 00:00:00-04:00,19.603715896606445
2018-05-17 00:00:00-04:00,19.791074752807617
2018-05-18 00:00:00-04:00,19.8107967376709
2018-05-21 00:00:00-04:00,19.800935745239258
2018-05-22 00:00:00-04:00,19.514968872070312
2018-05-23 00:00:00-04:00,19.307886123657227
2018-05-24 00:00:00-04:00,18.864139556884766
2018-05-25 00:00:00-04:00,18.735944747924805
2018-05-29 00:00:00-04:00,18.53872299194336
2018-05-30 00:00:00-04:00,17.947065353393555
2018-05-31 00:00:00-04:00,17.90761947631836
2018-06-01 00:00:00-04:00,17.848453521728516
2018-06-04 00:00:00-04:00,17.680814743041992
2018-06-05 00:00:00-04:00,17.956924438476562
2018-06-06 00:00:00-04:00,17.33568000793457
2018-06-07 00:00:00-04:00,17.77942657470703
2018-06-08 00:00:00-04:00,17.838592529296875
2018-06-11 00:00:00-04:00,17.73998260498047
2018-06-12 00:00:00-04:00,17.473731994628906
2018-06-13 00:00:00-04:00,17.26665496826172
2018-06-14 00:00:00-04:00,16.724294662475586
2018-06-15 00:00:00-04:00,16.576379776000977
2018-06-18 00:00:00-04:00,15.99458122253418
2018-06-19 00:00:00-04:00,16.359439849853516
2018-06-20 00:00:00-04:00,16.645408630371094
2018-06-21 00:00:00-04:00,16.803184509277344
2018-06-22 00:00:00-04:00,16.507352828979492
2018-06-25 00:00:00-04:00,15.264863967895508
2018-06-26 00:00:00-04:00,15.136672019958496
2018-06-27 00:00:00-04:00,14.101263999938965
2018-06-28 00:00:00-04:00,13.894183158874512
2018-06-29 00:00:00-04:00,13.391270637512207
2018-07-02 00:00:00-04:00,12.986968040466309
2018-07-03 00:00:00-04:00,14.180152893066406
2018-07-05 00:00:00-04:00,14.60417652130127
2018-07-06 00:00:00-04:00,14.466121673583984
2018-07-09 00:00:00-04:00,15.038061141967773
2018-07-10 00:00:00-04:00,14.900006294250488
2018-07-11 00:00:00-04:00,14.584454536437988
2018-07-12 00:00:00-04:00,14.919729232788086
2018-07-13 00:00:00-04:00,14.850703239440918
2018-07-16 00:00:00-04:00,14.840841293334961
2018-07-17 00:00:00-04:00,15.14653205871582
2018-07-18 00:00:00-04:00,15.324030876159668
2018-07-19 00:00:00-04:00,15.324030876159668
2018-07-20 00:00:00-04:00,16.13263702392578
2018-07-23 00:00:00-04:00,16.18194007873535
2018-07-24 00:00:00-04:00,16.86235237121582
2018-07-25 00:00:00-04:00,16.980682373046875
2018-07-26 00:00:00-04:00,16.48763084411621
2018-07-27 00:00:00-04:00,16.467910766601562
2018-07-30 00:00:00-04:00,16.231245040893555
2018-07-31 00:00:00-04:00,16.369300842285156
2018-08-01 00:00:00-04:00,15.836803436279297
2018-08-02 00:00:00-04:00,15.767777442932129
2018-08-03 00:00:00-04:00,16.310134887695312
2018-08-06 00:00:00-04:00,16.043886184692383
2018-08-07 00:00:00-04:00,15.78749942779541
2018-08-08 00:00:00-04:00,15.314169883728027
2018-08-09 00:00:00-04:00,15.156393051147461
2018-08-10 00:00:00-04:00,14.98875617980957
2018-08-13 00:00:00-04:00,14.594315528869629
2018-08-14 00:00:00-04:00,15.087367057800293
2018-08-15 00:00:00-04:00,14.801397323608398
2018-08-16 00:00:00-04:00,15.018339157104492
2018-08-17 00:00:00-04:00,14.683064460754395
2018-08-20 00:00:00-04:00,15.373335838317871
2018-08-21 00:00:00-04:00,15.314169883728027
2018-08-22 00:00:00-04:00,15.895971298217773
2018-08-23 00:00:00-04:00,15.826942443847656
2018-08-24 00:00:00-04:00,15.255003929138184
2018-08-27 00:00:00-04:00,15.708611488342285
2018-08-28 00:00:00-04:00,15.41278076171875
2018-08-29 00:00:00-04:00,15.156393051147461
2018-08-30 00:00:00-04:00,13.81529426574707
2018-08-31 00:00:00-04:00,14.919729232788086
2018-09-04 00:00:00-04:00,14.22945785522461
2018-09-05 00:00:00-04:00,14.712647438049316
2018-09-06 00:00:00-04:00,15.077506065368652
2018-09-07 00:00:00-04:00,15.245142936706543
2018-09-10 00:00:00-04:00,14.61403751373291
2018-09-11 00:00:00-04:00,14.466121673583984
2018-09-12 00:00:00-04:00,14.633759498596191
2018-09-13 00:00:00-04:00,14.673203468322754
2018-09-14 00:00:00-04:00,14.692925453186035
2018-09-17 00:00:00-04:00,14.77181339263916
2018-09-18 00:00:00-04:00,15.649445533752441
2018-09-19 00:00:00-04:00,16.201662063598633
2018-09-20 00:00:00-04:00,16.90179443359375
2018-09-21 00:00:00-04:00,16.803184509277344
2018-09-24 00:00:00-04:00,16.270689010620117
2018-09-25 00:00:00-04:00,16.310134887695312
2018-09-26 00:00:00-04:00,16.0241641998291
2018-09-27 00:00:00-04:00,15.826942443847656
2018-09-28 00:00:00-04:00,15.235281944274902
2018-10-01 00:00:00-04:00,14.98875617980957
2018-10-02 00:00:00-04:00,15.462085723876953
2018-10-03 00:00:00-04:00,15.442363739013672
2018-10-04 00:00:00-04:00,14.62389850616455
2018-10-05 00:00:00-04:00,14.357650756835938
2018-10-08 00:00:00-04:00,14.93945026397705
2018-10-09 00:00:00-04:00,15.018339157104492
2018-10-10 00:00:00-04:00,14.357650756835938
2018-10-11 00:00:00-04:00,13.943488121032715
2018-10-12 00:00:00-04:00,14.535149574279785
2018-10-15 00:00:00-04:00,14.436539649963379
2018-10-16 00:00:00-04:00,14.466121673583984
2018-10-17 00:00:00-04:00,14.416816711425781
2018-10-18 00:00:00-04:00,14.091403007507324
2018-10-19 00:00:00-04:00,14.120985984802246
2018-10-22 00:00:00-04:00,13.904044151306152
2018-10-23 00:00:00-04:00,13.795572280883789
2018-10-24 00:00:00-04:00,13.21377182006836
2018-10-25 00:00:00-04:00,14.288623809814453
2018-10-26 00:00:00-04:00,14.909868240356445
2018-10-29 00:00:00-04:00,14.545010566711426
2018-10-30 00:00:00-04:00,14.663342475891113
2018-10-31 00:00:00-04:00,14.791535377502441
2018-11-01 00:00:00-04:00,15.462085723876953
2018-11-02 00:00:00-04:00,15.540974617004395
2018-11-05 00:00:00-05:00,15.846665382385254
2018-11-06 00:00:00-05:00,15.79736042022705
2018-11-07 00:00:00-05:00,16.073467254638672
2018-11-08 00:00:00-05:00,15.511390686035156
2018-11-09 00:00:00-05:00,15.225420951843262
2018-11-12 00:00:00-05:00,15.324030876159668
2018-11-13 00:00:00-05:00,14.752092361450195
2018-11-14 00:00:00-05:00,15.304309844970703
2018-11-15 00:00:00-05:00,15.688888549804688
2018-11-16 00:00:00-05:00,15.698750495910645
2018-11-19 00:00:00-05:00,15.501529693603516
2018-11-20 00:00:00-05:00,14.673203468322754
2018-11-21 00:00:00-05:00,14.97889518737793
2018-11-23 00:00:00-05:00,14.692925453186035
2018-11-26 00:00:00-05:00,14.466121673583984
2018-11-27 00:00:00-05:00,14.377372741699219
2018-11-28 00:00:00-05:00,14.692925453186035
2018-11-29 00:00:00-05:00,15.018339157104492
2018-11-30 00:00:00-05:00,14.761953353881836
2018-12-03 00:00:00-05:00,15.42264175415039
2018-12-04 00:00:00-05:00,15.531112670898438
2018-12-06 00:00:00-05:00,15.018339157104492
2018-12-07 00:00:00-05:00,14.7816743850708
2018-12-10 00:00:00-05:00,14.337928771972656
2018-12-11 00:00:00-05:00,14.140707969665527
